product,course_id,course_title,order_created_date,country,total_invoice_amount,refund_invoice_amount
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-04,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-04,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-04,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-04,netherlands,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-04,norway,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-04,russia,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-04,ukraine,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-04,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-05,azerbaijan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-05,denmark,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-05,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-05,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-05,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-05,russia,8,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-05,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-06,armenia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-06,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-06,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-06,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-06,latvia,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-06,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-06,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-07,australia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-07,france,2,1
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-07,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-07,kazakhstan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-07,russia,17,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-07,türkiye,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-07,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-08,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-08,kazakhstan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-08,romania,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-08,russia,8,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-08,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-08,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-09,egypt,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-09,finland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-09,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-09,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-10,belarus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-10,canada,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-10,estonia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-10,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-10,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-10,russia,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-10,united kingdom,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-11,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-11,latvia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-11,montenegro,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-11,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-11,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-11,united kingdom,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-12,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-12,hong kong,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-12,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-13,bulgaria,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-13,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-13,russia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-13,united kingdom,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-14,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-14,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-15,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-15,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-15,moldova,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-15,russia,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-16,greece,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-16,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-16,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-16,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-16,russia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-17,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-17,russia,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-18,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-18,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-18,russia,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-19,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-19,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-20,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-20,russia,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-21,czechia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-21,russia,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-21,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-22,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-22,russia,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-22,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-23,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-23,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-23,russia,7,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-23,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-23,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-24,lithuania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-24,russia,13,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-24,spain,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-25,russia,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-25,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-26,russia,8,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-26,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-26,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-27,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-27,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-27,russia,11,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-27,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-28,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-28,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-28,latvia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-28,norway,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-28,russia,10,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-28,united arab emirates,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-29,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-29,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-29,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-29,russia,5,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-30,russia,9,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-30,türkiye,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-31,egypt,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-31,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-31,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-31,russia,13,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-05-31,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,belarus,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,egypt,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,georgia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,greece,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,kazakhstan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,russia,33,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,sweden,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-01,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,australia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,finland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,france,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,germany,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,israel,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,kyrgyzstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,montenegro,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,netherlands,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,russia,36,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,switzerland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,tajikistan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,türkiye,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-02,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,austria,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,azerbaijan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,canada,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,cyprus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,czechia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,lithuania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,russia,30,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,spain,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,switzerland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,ukraine,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,united kingdom,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-03,uzbekistan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,cyprus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,greece,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,romania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,russia,32,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,réunion,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,slovenia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,switzerland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,ukraine,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,united kingdom,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-04,united states,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,cyprus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,czechia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,georgia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,indonesia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,malta,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,russia,31,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,united arab emirates,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-05,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,belgium,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,cyprus,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,germany,8,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,kazakhstan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,portugal,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,russia,38,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-06,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,armenia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,belarus,8,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,cyprus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,estonia,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,germany,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,greece,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,ireland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,netherlands,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,romania,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,russia,31,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,slovakia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,united kingdom,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-07,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,austria,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,canada,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,georgia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,germany,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,iceland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,kazakhstan,6,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,moldova,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,romania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,russia,38,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,slovenia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,switzerland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-08,uzbekistan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,canada,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,georgia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,russia,25,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,slovenia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,türkiye,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,united arab emirates,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,united states,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-09,uzbekistan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,australia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,belarus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,bulgaria,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,canada,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,china,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,egypt,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,estonia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,ireland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,italy,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,russia,33,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,switzerland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,türkiye,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,ukraine,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-10,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,austria,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,belarus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,belgium,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,georgia,4,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,israel,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,qatar,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,russia,34,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,south korea,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,sweden,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,switzerland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-11,türkiye,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,belgium,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,finland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,france,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,germany,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,italy,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,kazakhstan,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,lithuania,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,montenegro,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,norway,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,russia,18,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,spain,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,ukraine,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-12,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,australia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,belarus,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,estonia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,germany,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,kazakhstan,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,latvia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,montenegro,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,poland,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,portugal,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,russia,33,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,slovakia,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-13,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,austria,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,belarus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,cyprus,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,france,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,georgia,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,germany,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,israel,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,italy,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,kazakhstan,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,nepal,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,netherlands,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,poland,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,russia,34,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,spain,2,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,türkiye,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,ukraine,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,united kingdom,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-14,united states,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,-,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,armenia,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,belarus,10,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,brazil,1,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,canada,3,0
club,188,Женский клуб Я/Мы SUPER Лицо,2023-06-15,finland,2,0
